"ABX.HE.A.07-2","Untranched","On","246,795,000","18","0","0","246,795,000","18",
"ITRAXX ASIA EX-JAPAN IG SERIES 12","Untranched","Off","4,986,500,000","273","455,000,000","83","5,441,500,000","356",
"ITRAXX ASIA EX-JAPAN IG SERIES 13","Untranched","Off","8,216,641,600","457","740,000,000","64","8,956,641,600","521",
"ITRAXX ASIA EX-JAPAN IG SERIES 14","Untranched","Off","11,398,500,000","477","988,000,000","61","12,386,500,000","538",
"ITRAXX ASIA EX-JAPAN IG SERIES 15","Untranched","Off","17,145,380,700","837","1,335,000,000","79","18,480,380,700","916",
"ITRAXX ASIA EX-JAPAN IG SERIES 16","Untranched","Off","16,442,050,000","993","1,228,000,000","83","17,670,050,000","1,076",
"ITRAXX ASIA EX-JAPAN IG SERIES 17","Untranched","Off","20,640,047,500","1,414","1,977,327,500","168","22,617,375,000","1,582",
"ITRAXX ASIA EX-JAPAN IG SERIES 8","Untranched","Off","3,517,500,000","200","190,000,000","18","3,707,500,000","218",
"ITRAXX ASIA EX-JAPAN IG SERIES 9","Untranched","Off","6,367,000,000","376","1,140,000,000","79","7,507,000,000","455",
"ITRAXX AUSTRALIA SERIES 10","Untranched","Off","3,117,123,800","157","1,047,500,000","44","4,164,623,800","201",
"ITRAXX AUSTRALIA SERIES 11","Untranched","Off","5,759,099,535","304","1,367,312,000","103","7,126,411,535","407",
"ITRAXX AUSTRALIA SERIES 12","Untranched","Off","6,659,200,000","324","1,735,000,000","77","8,394,200,000","401",
"ITRAXX AUSTRALIA SERIES 13","Untranched","Off","6,472,000,000","392","2,506,000,000","135","8,978,000,000","527",
"ITRAXX AUSTRALIA SERIES 14","Untranched","Off","12,200,549,600","505","4,020,500,000","218","16,221,049,600","723",
"ITRAXX AUSTRALIA SERIES 15","Untranched","Off","23,145,530,400","1,041","5,075,000,000","307","28,220,530,400","1,348",
"ITRAXX AUSTRALIA SERIES 16","Untranched","Off","15,499,205,000","780","3,258,820,000","192","18,758,025,000","972",
"ITRAXX AUSTRALIA SERIES 17","Untranched","Off","26,149,172,382","1,634","2,044,200,000","106","28,193,372,382","1,740",
"ITRAXX AUSTRALIA SERIES 8","Untranched","Off","3,922,950,000","178","455,150,000","37","4,378,100,000","215",
"ITRAXX AUSTRALIA SERIES 9","Untranched","Off","5,394,000,000","320","1,331,000,000","84","6,725,000,000","404",
"ITRAXX EUROPE CROSSOVER SERIES 1","Untranched","Off","573,709,844","17","40,246,674","3","613,956,518","20",
"ITRAXX EUROPE CROSSOVER SERIES 10","Untranched","Off","4,501,349,614","103","3,765,308,226","48","8,266,657,840","151",
"ITRAXX EUROPE CROSSOVER SERIES 11","Untranched","Off","4,919,523,517","99","3,748,574,914","63","8,668,098,431","162",
"ITRAXX EUROPE CROSSOVER SERIES 12","Untranched","Off","11,549,105,500","238","8,772,394,679","121","20,321,500,179","359",
"ITRAXX EUROPE CROSSOVER SERIES 13","Untranched","Off","12,284,249,283","339","7,779,137,657","209","20,063,386,940","548",
"ITRAXX EUROPE CROSSOVER SERIES 14","Untranched","Off","14,888,790,014","379","10,163,416,132","208","25,052,206,146","587",
"ITRAXX EUROPE CROSSOVER SERIES 15","Untranched","Off","22,446,737,399","635","14,185,932,249","283","36,632,669,648","918",
"ITRAXX EUROPE CROSSOVER SERIES 16","Untranched","Off","33,572,048,214","935","21,118,309,333","491","54,690,357,547","1,426",
"ITRAXX EUROPE CROSSOVER SERIES 17","Untranched","Off","85,716,390,762","5,435","31,703,872,218","1,887","117,420,262,980","7,322",
"ITRAXX EUROPE CROSSOVER SERIES 2","Untranched","Off","199,545,605","24","90,879,586","3","290,425,191","27",
"ITRAXX EUROPE CROSSOVER SERIES 3","Untranched","Off","243,395,007","17","6,491,399","2","249,886,406","19",
"ITRAXX EUROPE CROSSOVER SERIES 4","Untranched","Off","165,504,707","14","33,755,275","3","199,259,982","17",
"ITRAXX EUROPE CROSSOVER SERIES 5","Untranched","Off","399,091,211","11","0","0","399,091,211","11",
"ITRAXX EUROPE CROSSOVER SERIES 6","Untranched","Off","1,364,167,501","26","59,720,871","3","1,423,888,372","29",
"ITRAXX EUROPE CROSSOVER SERIES 7","Untranched","Off","3,277,460,430","63","315,481,991","3","3,592,942,421","66",
"ITRAXX EUROPE CROSSOVER SERIES 8","Untranched","Off","29,001,065,352","454","3,063,174,637","124","32,064,239,989","578",
"ITRAXX EUROPE CROSSOVER SERIES 9","Untranched","Off","8,288,115,855","192","5,259,249,266","130","13,547,365,121","322",
"ITRAXX EUROPE ENERGY SERIES 2","Untranched","Off","123,336,581","8","84,388,187","4","207,724,768","12",
"ITRAXX EUROPE HIVOL SERIES 1","Untranched","Off","196,364,820","10","51,931,192","2","248,296,012","12",
"ITRAXX EUROPE HIVOL SERIES 10","Untranched","Off","7,018,094,254","37","4,505,403,529","19","11,523,497,783","56",
"ITRAXX EUROPE HIVOL SERIES 11","Untranched","Off","2,913,188,447","43","1,840,660,620","22","4,753,849,067","65",
"ITRAXX EUROPE HIVOL SERIES 12","Untranched","Off","7,041,536,544","47","4,930,598,503","28","11,972,135,047","75",
"ITRAXX EUROPE HIVOL SERIES 13","Untranched","Off","5,328,462,706","53","3,451,653,559","32","8,780,116,265","85",
"ITRAXX EUROPE HIVOL SERIES 14","Untranched","Off","6,390,003,351","54","2,958,649,838","24","9,348,653,189","78",
"ITRAXX EUROPE HIVOL SERIES 15","Untranched","Off","2,498,418,671","38","1,732,077,603","30","4,230,496,274","68",
"ITRAXX EUROPE HIVOL SERIES 16","Untranched","Off","2,264,308,700","28","904,374,674","15","3,168,683,374","43",
"ITRAXX EUROPE HIVOL SERIES 2","Untranched","Off","255,188,060","18","90,879,586","9","346,067,646","27",
"ITRAXX EUROPE HIVOL SERIES 3","Untranched","Off","129,308,668","14","25,965,596","4","155,274,264","18",
"ITRAXX EUROPE HIVOL SERIES 4","Untranched","Off","450,762,747","16","0","0","450,762,747","16",
"ITRAXX EUROPE HIVOL SERIES 5","Untranched","Off","660,850,386","18","79,195,068","2","740,045,454","20",
"ITRAXX EUROPE HIVOL SERIES 6","Untranched","Off","3,729,038,764","36","38,948,394","3","3,767,987,158","39",
"ITRAXX EUROPE HIVOL SERIES 7","Untranched","Off","2,371,419,897","33","12,982,798","1","2,384,402,695","34",
"ITRAXX EUROPE HIVOL SERIES 8","Untranched","Off","11,686,026,108","63","4,696,598,306","26","16,382,624,414","89",
"ITRAXX EUROPE HIVOL SERIES 9","Untranched","Off","6,254,198,087","42","2,071,946,804","19","8,326,144,891","61",
"ITRAXX EUROPE INDUSTRIALS SERIES 2","Untranched","Off","162,284,975","7","58,422,591","4","220,707,566","11",
"ITRAXX EUROPE SENIOR FINANCIALS SERIES 10","Untranched","Off","18,498,380,617","202","3,522,233,097","62","22,020,613,714","264",
"ITRAXX EUROPE SENIOR FINANCIALS SERIES 11","Untranched","Off","10,259,712,241","161","2,715,469,045","59","12,975,181,286","220",
"ITRAXX EUROPE SENIOR FINANCIALS SERIES 12","Untranched","Off","18,655,023,114","296","3,808,950,142","64","22,463,973,256","360",
"ITRAXX EUROPE SENIOR FINANCIALS SERIES 13","Untranched","Off","32,363,692,279","467","4,069,458,033","118","36,433,150,312","585",
"ITRAXX EUROPE SENIOR FINANCIALS SERIES 14","Untranched","Off","36,588,486,184","598","5,815,555,692","196","42,404,041,876","794",
"ITRAXX EUROPE SENIOR FINANCIALS SERIES 15","Untranched","Off","66,215,018,089","1,033","7,644,291,999","272","73,859,310,088","1,305",
"ITRAXX EUROPE SENIOR FINANCIALS SERIES 16","Untranched","Off","93,704,947,841","1,682","12,828,650,800","454","106,533,598,641","2,136",
"ITRAXX EUROPE SENIOR FINANCIALS SERIES 17","Untranched","Off","181,065,223,453","6,874","23,840,051,974","1,161","204,905,275,427","8,035",
"ITRAXX EUROPE SENIOR FINANCIALS SERIES 2","Untranched","Off","177,864,333","11","22,070,757","1","199,935,090","12",
"ITRAXX EUROPE SENIOR FINANCIALS SERIES 3","Untranched","Off","271,600,134","11","77,896,788","4","349,496,922","15",
"ITRAXX EUROPE SENIOR FINANCIALS SERIES 4","Untranched","Off","415,449,536","13","12,982,798","1","428,432,334","14",
"ITRAXX EUROPE SENIOR FINANCIALS SERIES 5","Untranched","Off","947,744,254","14","97,370,985","2","1,045,115,239","16",
"ITRAXX EUROPE SENIOR FINANCIALS SERIES 7","Untranched","Off","1,420,058,447","27","76,697,177","2","1,496,755,624","29",
"ITRAXX EUROPE SENIOR FINANCIALS SERIES 8","Untranched","Off","23,958,273,399","262","4,949,119,198","69","28,907,392,597","331",
"ITRAXX EUROPE SENIOR FINANCIALS SERIES 9","Untranched","Off","15,076,699,990","210","2,187,601,463","52","17,264,301,453","262",
"ITRAXX EUROPE SERIES 1","Untranched","Off","4,605,809,877","42","298,604,354","2","4,904,414,231","44",
"ITRAXX EUROPE SERIES 1B","Tranched","Off","1,370,210,992","36","12,982,798","1","1,383,193,790","37",
"ITRAXX EUROPE SERIES 10","Untranched","Off","58,928,287,325","383","40,576,417,158","228","99,504,704,483","611",
"ITRAXX EUROPE SERIES 11","Untranched","Off","40,242,942,953","287","25,731,550,718","179","65,974,493,671","466",
"ITRAXX EUROPE SERIES 12","Untranched","Off","57,811,466,132","425","30,140,598,467","236","87,952,064,599","661",
"ITRAXX EUROPE SERIES 13","Untranched","Off","100,616,573,372","846","53,588,602,825","429","154,205,176,197","1,275",
"ITRAXX EUROPE SERIES 14","Untranched","Off","98,143,082,841","801","51,001,697,081","381","149,144,779,922","1,182",
"ITRAXX EUROPE SERIES 15","Tranched","Off","23,174,655,360","483","2,872,573,886","114","26,047,229,246","597",
"ITRAXX EUROPE SERIES 15","Untranched","Off","179,646,462,779","1,517","77,417,772,962","546","257,064,235,741","2,063",
"ITRAXX EUROPE SERIES 16","Untranched","Off","175,943,878,173","2,077","89,130,641,014","1,088","265,074,519,187","3,165",
"ITRAXX EUROPE SERIES 17","Untranched","Off","446,777,990,413","7,453","154,993,959,141","2,255","601,771,949,554","9,708",
"ITRAXX EUROPE SERIES 2","Untranched","Off","9,227,232,603","79","547,549,505","11","9,774,782,108","90",
"ITRAXX EUROPE SERIES 2C","Tranched","Off","5,266,311,930","126","409,602,862","11","5,675,914,792","137",
"ITRAXX EUROPE SERIES 3","Untranched","Off","17,882,894,379","114","1,076,877,636","18","18,959,772,015","132",
"ITRAXX EUROPE SERIES 3C","Tranched","Off","12,163,737,164","222","214,216,167","7","12,377,953,331","229",
"ITRAXX EUROPE SERIES 4","Tranched","Off","6,093,659,559","91","159,688,415","5","6,253,347,974","96",
"ITRAXX EUROPE SERIES 4","Untranched","Off","54,759,900,382","217","2,185,561,575","18","56,945,461,957","235",
"ITRAXX EUROPE SERIES 4B","Tranched","Off","20,502,534,046","226","2,417,441,778","18","22,919,975,824","244",
"ITRAXX EUROPE SERIES 4C","Tranched","Off","28,475,960,206","286","272,638,758","15","28,748,598,964","301",
"ITRAXX EUROPE SERIES 5","Tranched","Off","12,360,932,493","97","97,370,985","1","12,458,303,478","98",
"ITRAXX EUROPE SERIES 5","Untranched","Off","60,599,964,227","244","2,079,770,977","16","62,679,735,204","260",
"ITRAXX EUROPE SERIES 5B","Tranched","Off","13,520,438,647","194","208,454,401","5","13,728,893,048","199",
"ITRAXX EUROPE SERIES 5C","Tranched","Off","39,602,052,691","312","266,147,359","10","39,868,200,050","322",
"ITRAXX EUROPE SERIES 6","Tranched","Off","8,520,089,978","78","25,965,596","1","8,546,055,574","79",
"ITRAXX EUROPE SERIES 6","Untranched","Off","79,543,156,422","329","3,639,880,071","33","83,183,036,493","362",
"ITRAXX EUROPE SERIES 6B","Tranched","Off","7,449,777,334","185","149,888,481","8","7,599,665,815","193",
"ITRAXX EUROPE SERIES 6C","Tranched","Off","48,896,860,854","395","97,707,759","7","48,994,568,613","402",
"ITRAXX EUROPE SERIES 7","Tranched","Off","6,546,111,109","82","311,587,152","3","6,857,698,261","85",
"ITRAXX EUROPE SERIES 7","Untranched","Off","59,980,745,954","259","19,009,791,147","46","78,990,537,101","305",
"ITRAXX EUROPE SERIES 7B","Tranched","Off","19,368,211,547","284","311,587,152","8","19,679,798,699","292",
"ITRAXX EUROPE SERIES 7C","Tranched","Off","41,397,941,330","371","145,407,338","5","41,543,348,668","376",
"ITRAXX EUROPE SERIES 8","Tranched","Off","89,290,117,459","1,395","629,665,703","22","89,919,783,162","1,417",
"ITRAXX EUROPE SERIES 8","Untranched","Off","97,860,909,622","595","42,096,879,193","182","139,957,788,815","777",
"ITRAXX EUROPE SERIES 9","Tranched","Off","475,261,031,159","7,966","80,923,528,809","1,105","556,184,559,968","9,071",
"ITRAXX EUROPE SERIES 9","Untranched","Off","498,648,223,451","3,319","150,417,335,157","610","649,065,558,608","3,929",
"ITRAXX EUROPE SUB FINANCIALS SERIES 10","Untranched","Off","12,719,261,682","146","1,359,948,091","43","14,079,209,773","189",
"ITRAXX EUROPE SUB FINANCIALS SERIES 11","Untranched","Off","4,835,209,753","89","871,145,746","35","5,706,355,499","124",
"ITRAXX EUROPE SUB FINANCIALS SERIES 12","Untranched","Off","13,495,756,207","143","773,357,883","22","14,269,114,090","165",
"ITRAXX EUROPE SUB FINANCIALS SERIES 13","Untranched","Off","15,696,949,051","214","1,107,741,962","37","16,804,691,013","251",
"ITRAXX EUROPE SUB FINANCIALS SERIES 14","Untranched","Off","16,668,813,212","270","2,066,423,860","84","18,735,237,072","354",
"ITRAXX EUROPE SUB FINANCIALS SERIES 15","Untranched","Off","21,033,908,346","301","2,262,390,519","95","23,296,298,865","396",
"ITRAXX EUROPE SUB FINANCIALS SERIES 16","Untranched","Off","17,367,793,637","440","1,788,581,660","97","19,156,375,297","537",
"ITRAXX EUROPE SUB FINANCIALS SERIES 17","Untranched","Off","24,911,511,767","1,191","4,239,553,472","425","29,151,065,239","1,616",
"ITRAXX EUROPE SUB FINANCIALS SERIES 2","Untranched","Off","746,510,885","25","110,353,783","4","856,864,668","29",
"ITRAXX EUROPE SUB FINANCIALS SERIES 3","Untranched","Off","568,646,553","23","285,621,556","7","854,268,109","30",
"ITRAXX EUROPE SUB FINANCIALS SERIES 4","Untranched","Off","795,863,434","21","84,388,187","1","880,251,621","22",
"ITRAXX EUROPE SUB FINANCIALS SERIES 5","Untranched","Off","463,485,888","17","181,759,172","6","645,245,060","23",
"ITRAXX EUROPE SUB FINANCIALS SERIES 6","Untranched","Off","1,106,264,218","34","181,759,172","3","1,288,023,390","37",
"ITRAXX EUROPE SUB FINANCIALS SERIES 7","Untranched","Off","3,994,135,085","43","51,931,192","5","4,046,066,277","48",
"ITRAXX EUROPE SUB FINANCIALS SERIES 8","Untranched","Off","12,948,209,603","232","3,702,875,924","64","16,651,085,527","296",
"ITRAXX EUROPE SUB FINANCIALS SERIES 9","Untranched","Off","16,442,402,091","214","3,893,541,121","75","20,335,943,212","289",
"ITRAXX EUROPE TMT SERIES 1","Untranched","Off","357,026,945","11","0","0","357,026,945","11",
"ITRAXX JAPAN SERIES 10","Tranched","Off","179,200,000","10","0","0","179,200,000","10",
"ITRAXX JAPAN SERIES 10","Untranched","Off","2,894,881,527","136","1,152,000,000","60","4,046,881,527","196",
"ITRAXX JAPAN SERIES 11","Untranched","Off","4,488,460,243","193","1,222,800,768","82","5,711,261,011","275",
"ITRAXX JAPAN SERIES 12","Untranched","Off","3,631,360,000","159","1,062,400,000","74","4,693,760,000","233",
"ITRAXX JAPAN SERIES 13","Untranched","Off","10,586,578,863","429","1,997,804,463","135","12,584,383,326","564",
"ITRAXX JAPAN SERIES 14","Untranched","Off","10,658,274,664","502","1,485,440,000","131","12,143,714,664","633",
"ITRAXX JAPAN SERIES 15","Untranched","Off","15,177,747,968","592","2,500,864,000","176","17,678,611,968","768",
"ITRAXX JAPAN SERIES 16","Untranched","Off","11,937,235,456","578","2,033,809,920","155","13,971,045,376","733",
"ITRAXX JAPAN SERIES 17","Untranched","Off","31,963,200,000","2,111","3,099,232,000","262","35,062,432,000","2,373",
"ITRAXX JAPAN SERIES 8","Untranched","Off","4,555,443,898","103","1,278,074,880","68","5,833,518,778","171",
"ITRAXX JAPAN SERIES 9","Tranched","Off","343,040,000","24","0","0","343,040,000","24",
"ITRAXX JAPAN SERIES 9","Untranched","Off","4,169,489,892","129","1,983,629,138","84","6,153,119,030","213",
"ITRAXX LEVX SENIOR SERIES 2","Untranched","Off","2,969,416,862","125","64,913,990","5","3,034,330,852","130",
"ITRAXX LEVX SENIOR SERIES 3","Untranched","Off","1,514,443,388","76","90,879,586","8","1,605,322,974","84",
"ITRAXX LEVX SENIOR SERIES 4","Untranched","Off","149,302,178","14","0","0","149,302,178","14",
"ITRAXX SDI-75 SERIES 1","Untranched","Off","930,270,313","39","0","0","930,270,313","39",
"ITRAXX SDI-75 SERIES 2","Untranched","Off","214,465,460","12","46,919,393","2","261,384,853","14",
"ITRAXX SOVX ASIA PACIFIC SERIES 3","Untranched","Off","3,649,000,000","233","325,000,000","22","3,974,000,000","255",
"ITRAXX SOVX ASIA PACIFIC SERIES 4","Untranched","Off","3,212,388,000","170","287,000,000","21","3,499,388,000","191",
"ITRAXX SOVX ASIA PACIFIC SERIES 5","Untranched","Off","1,966,000,000","111","225,000,000","12","2,191,000,000","123",
"ITRAXX SOVX ASIA PACIFIC SERIES 6","Untranched","Off","620,370,000","107","95,000,000","5","715,370,000","112",
"ITRAXX SOVX CEEMEA SERIES 3","Untranched","Off","19,152,838,700","1,748","880,000,000","75","20,032,838,700","1,823",
"ITRAXX SOVX CEEMEA SERIES 4","Untranched","Off","13,630,275,000","804","690,000,000","44","14,320,275,000","848",
"ITRAXX SOVX CEEMEA SERIES 5","Untranched","Off","19,371,663,482","1,346","465,000,000","38","19,836,663,482","1,384",
"ITRAXX SOVX CEEMEA SERIES 6","Untranched","Off","26,838,906,566","1,909","723,815,000","51","27,562,721,566","1,960",
"ITRAXX SOVX CEEMEA SERIES 7","Untranched","Off","28,576,793,837","1,975","2,079,700,000","143","30,656,493,837","2,118",
"ITRAXX SOVX WESTERN EUROPE SERIES 2","Untranched","Off","29,040,579,373","313","4,966,300,989","72","34,006,880,362","385",
"ITRAXX SOVX WESTERN EUROPE SERIES 3","Untranched","Off","28,536,837,119","380","3,027,542,940","72","31,564,380,059","452",
"ITRAXX SOVX WESTERN EUROPE SERIES 4","Untranched","Off","35,497,544,956","527","2,765,284,911","93","38,262,829,867","620",
"ITRAXX SOVX WESTERN EUROPE SERIES 5","Untranched","Off","33,953,794,037","454","1,606,730,500","71","35,560,524,537","525",
"ITRAXX SOVX WESTERN EUROPE SERIES 6","Untranched","Off","9,798,913,262","252","425,500,000","30","10,224,413,262","282",
"LCDX.NA SERIES 10","Tranched","Off","12,075,063,306","287","36,500,000","10","12,111,563,306","297",
"LCDX.NA SERIES 10","Untranched","Off","19,828,987,137","314","265,095,000","16","20,094,082,137","330",
"LCDX.NA SERIES 12","Tranched","Off","3,332,000,000","142","0","0","3,332,000,000","142",
"LCDX.NA SERIES 12","Untranched","Off","9,124,767,866","169","1,427,826,800","49","10,552,594,666","218",
"LCDX.NA SERIES 13","Tranched","Off","110,000,000","8","50,150,000","16","160,150,000","24",
"LCDX.NA SERIES 13","Untranched","Off","3,909,843,081","81","990,915,000","28","4,900,758,081","109",
"LCDX.NA SERIES 14","Untranched","Off","1,397,455,000","34","20,000,000","2","1,417,455,000","36",
"LCDX.NA SERIES 15","Untranched","Off","1,181,673,692","39","20,000,000","3","1,201,673,692","42",
"LCDX.NA SERIES 16","Untranched","Off","3,673,175,000","147","115,760,000","9","3,788,935,000","156",
"LCDX.NA SERIES 17","Untranched","Off","1,397,194,288","62","26,900,000","5","1,424,094,288","67",
"LCDX.NA SERIES 9","Tranched","Off","11,354,609,182","264","76,250,000","18","11,430,859,182","282",
"LCDX.NA SERIES 9","Untranched","Off","11,153,324,745","172","59,000,000","2","11,212,324,745","174",
"MCDX.NA.10","Untranched","Off","5,166,111,000","266","100,000,000","3","5,266,111,000","269",
"MCDX.NA.11","Untranched","Off","2,101,900,000","106","10,000,000","1","2,111,900,000","107",
"MCDX.NA.12","Untranched","Off","837,000,000","52","0","0","837,000,000","52",
"MCDX.NA.13","Untranched","Off","1,108,500,000","86","0","0","1,108,500,000","86",
"MCDX.NA.14","Untranched","Off","2,389,000,000","174","0","0","2,389,000,000","174",
"MCDX.NA.15","Untranched","Off","3,566,480,000","544","20,000,000","1","3,586,480,000","545",
"MCDX.NA.16","Untranched","Off","5,171,941,000","281","40,800,000","5","5,212,741,000","286",
"MCDX.NA.17","Untranched","Off","6,545,100,000","229","250,000,000","40","6,795,100,000","269",
"TRX.II.AAA.1.DEC12","Untranched","Off","585,000,000","26","185,000,000","5","770,000,000","31",
"TRX.II.AAA.1.SEP12","Untranched","Off","1,175,733,000","54","40,000,000","3","1,215,733,000","57",
"Index Swaptions","Untranched","","118,156,553,976","1,164","43,390,627,960","688","161,547,181,936","1,852",
"Index Untranched Other","Untranched","","10,853,274,533","289","5,572,345,540","60","16,425,620,073","349",
"Index Tranched Other","Tranched","","1,335,534,359","86","92,456,995","10","1,427,991,354","96",
"Total Index Untranched","Untranched","","6,263,003,478,872","111,162","2,357,249,847,003","34,906","8,620,253,325,875","146,068",
"Total Index Tranched","Tranched","","2,062,080,935,105","32,005","125,083,762,511","3,114","2,187,164,697,616","35,119",
"TOTAL","","","8,325,084,413,977","143,167","2,482,333,609,514","38,020","10,807,418,023,491","181,187",
" "



